Id	PosX	PosY	PosZ	ParamADescribe	ParamA	ParamBDescribe	ParamB	ParamCDescribe	ParamC	ParamDDescribe	ParamD	ParamEDescribe	ParamE	ClusterId
40623	38.94	303.05	245.89	无	0	无	0	无	0	寻路后点	40624	无	0	-1
40624	54.3	299.43	231.98	无	0	无	0	寻路前点	40623	寻路后点	40625	无	0	-1
40625	76.81	299.12	236.9	无	0	无	0	寻路前点	40624	寻路后点	40626	无	0	-1
40626	92.71	298.08	252.4	无	0	无	0	寻路前点	40625	寻路后点	40627	无	0	-1
40627	102.22	295.23	284.57	无	0	无	0	寻路前点	40626	寻路后点	40628	无	0	-1
40628	127.92	295.45	310.62	无	0	无	0	寻路前点	40627	寻路后点	40629	无	0	-1
40629	160.5	298.26	313.76	无	0	无	0	寻路前点	40628	寻路后点	40630	无	0	-1
40630	183.39	301.04	317.92	无	0	无	0	寻路前点	40629	寻路后点	40631	无	0	-1
40631	199.07	299.64	312.36	无	0	无	0	寻路前点	40630	寻路后点	40632	无	0	-1
40632	200.06	301.81	302.5	无	0	无	0	无	0	寻路后点	40633	无	0	-1
40633	199.73	307.21	286.46	无	0	无	0	寻路前点	40632	寻路后点	40634	无	0	-1
40634	199.71	305.37	262.79	无	0	无	0	寻路前点	40633	寻路后点	40635	无	0	-1
40635	200.09	300.22	240.05	无	0	无	0	寻路前点	40634	寻路后点	40636	无	0	-1
40636	199.81	300.31	227.7	无	0	无	0	寻路前点	40635	寻路后点	40637	无	0	-1
40637	200.09	301.22	214.31	无	0	无	0	寻路前点	40636	寻路后点	40638	无	0	-1
40638	200.16	301.52	204.83	无	0	无	0	寻路前点	40637	无	0	无	0	-1
40639	198.8	303.05	371.3	无	0	无	0	无	0	寻路后点	40640	无	0	-1
40640	200.18	299.91	356.6	无	0	无	0	寻路前点	40639	寻路后点	40641	无	0	-1
40641	203.13	299.11	340.7	无	0	无	0	寻路前点	40640	寻路后点	40642	无	0	-1
40642	206.5	299.19	327.61	无	0	无	0	寻路前点	40641	寻路后点	40632	无	0	-1
40643	360.7	303.05	242.1	无	0	无	0	无	0	寻路后点	40644	无	0	-1
40644	347.6	299.97	232.6	无	0	无	0	寻路前点	40643	寻路后点	40645	无	0	-1
40645	326.1	299.06	231.1	无	0	无	0	寻路前点	40644	寻路后点	40646	无	0	-1
40646	318.46	298.18	252.07	无	0	无	0	寻路前点	40645	寻路后点	40647	无	0	-1
40647	307.6	296.62	270.9	无	0	无	0	寻路前点	40646	寻路后点	40648	无	0	-1
40648	300.34	295.07	289.73	无	0	无	0	寻路前点	40647	寻路后点	40649	无	0	-1
40649	292.65	295.13	303.14	无	0	无	0	寻路前点	40648	寻路后点	40650	无	0	-1
40650	277.6	295.48	299.8	无	0	无	0	寻路前点	40649	寻路后点	40651	无	0	-1
40651	261.1	297.3	301.6	无	0	无	0	寻路前点	40650	寻路后点	40652	无	0	-1
40652	245.7	298.44	307.4	无	0	无	0	寻路前点	40651	寻路后点	40653	无	0	-1
40653	226.2	299.68	317	无	0	无	0	寻路前点	40652	寻路后点	40654	无	0	-1
40654	211.5	299.22	324.4	无	0	无	0	寻路前点	40653	寻路后点	40655	无	0	-1
40655	200.8	299.4	315.3	无	0	无	0	寻路前点	40654	寻路后点	40632	无	0	-1
40656	38.7	303.05	245.4	无	0	无	0	无	0	寻路后点	40657	无	0	-1
40657	55.96	299.58	230.85	无	0	无	0	寻路前点	40656	寻路后点	40658	无	0	-1
40658	82.75	298.72	242.52	无	0	无	0	寻路前点	40657	寻路后点	40659	无	0	-1
40659	100.13	295.9	274.41	无	0	无	0	寻路前点	40658	寻路后点	40660	无	0	-1
40660	111.3	295.06	298.9	无	0	无	0	寻路前点	40659	寻路后点	40661	无	0	-1
40661	141.68	296.8	316.31	无	0	无	0	寻路前点	40660	寻路后点	40662	无	0	-1
40662	164	298.69	315.4	无	0	无	0	寻路前点	40661	寻路后点	40663	无	0	-1
40663	181.1	299.56	325.9	无	0	无	0	寻路前点	40662	寻路后点	40664	无	0	-1
40664	208.8	299.2	324.4	无	0	无	0	无	0	寻路后点	40665	无	0	-1
40665	237.5	299.48	311.7	无	0	无	0	寻路前点	40664	寻路后点	40666	无	0	-1
40666	273.8	295.9	298.5	无	0	无	0	寻路前点	40665	寻路后点	40667	无	0	-1
40667	296	295.07	301.7	无	0	无	0	寻路前点	40666	寻路后点	40668	无	0	-1
40668	314.6	297.86	259.2	无	0	无	0	寻路前点	40667	寻路后点	40669	无	0	-1
40669	329.3	299.15	226.3	无	0	无	0	无	0	寻路后点	40670	无	0	-1
40670	292.78	306.4	194.81	无	0	无	0	寻路前点	40669	寻路后点	40671	无	0	-1
40671	287.29	307.48	192.21	无	0	无	0	寻路前点	40670	寻路后点	40672	无	0	-1
40672	267.08	305.37	193.41	无	0	无	0	寻路前点	40671	寻路后点	40673	无	0	-1
40673	246.3	300.22	193.91	无	0	无	0	寻路前点	40672	寻路后点	40674	无	0	-1
40674	228.98	300.22	193.91	无	0	无	0	寻路前点	40673	寻路后点	40675	无	0	-1
40675	212.11	301.51	193.83	无	0	无	0	寻路前点	40674	无	0	无	0	-1
40676	199.62	303.05	370.81	无	0	无	0	无	0	寻路后点	40664	无	0	-1
40677	360.9	303.45	243.4	无	0	无	0	无	0	寻路后点	40669	无	0	-1
40678	38.17	308.84	242.05	朝向	0	无	0	无	0	无	0	无	0	-1
40679	38.17	308.84	243.26	朝向	0	无	0	无	0	无	0	无	0	-1
40680	38.22	308.84	266.57	朝向	0	无	0	无	0	无	0	无	0	-1
40681	38.22	308.84	267.78	朝向	0	无	0	无	0	无	0	无	0	-1
40682	360.24	308.84	246.61	朝向	-3.14	无	0	无	0	无	0	无	0	-1
40683	360.24	308.84	247.82	朝向	-3.14	无	0	无	0	无	0	无	0	-1
40684	360.19	308.92	269.95	朝向	-3.14	无	0	无	0	无	0	无	0	-1
40685	360.19	308.92	271.16	朝向	-3.14	无	0	无	0	无	0	无	0	-1
40686	125.49	308.89	352.77	朝向	-1.57	无	0	无	0	无	0	无	0	-1
40687	126.7	308.89	352.77	朝向	-1.57	无	0	无	0	无	0	无	0	-1
40688	150.26	308.91	352.82	朝向	-1.57	无	0	无	0	无	0	无	0	-1
40689	151.47	308.91	352.82	朝向	-1.57	无	0	无	0	无	0	无	0	-1
40690	249.34	308.92	352.89	朝向	-1.57	无	0	无	0	无	0	无	0	-1
40691	250.55	308.92	352.89	朝向	-1.57	无	0	无	0	无	0	无	0	-1
40692	272.73	308.95	352.88	朝向	-1.57	无	0	无	0	无	0	无	0	-1
40693	273.94	308.95	352.88	朝向	-1.57	无	0	无	0	无	0	无	0	-1
40694	212.23	304.91	109.13	朝向	-3.14	无	0	无	0	无	0	无	0	-1
40695	212.23	304.91	104.13	朝向	-3.14	无	0	无	0	无	0	无	0	-1
40696	187.21	304.91	109.13	朝向	0	无	0	无	0	无	0	无	0	-1
40697	187.21	304.91	104.13	朝向	0	无	0	无	0	无	0	无	0	-1
40698	38.17	308.84	242.05	朝向	0	无	0	无	0	无	0	无	0	-1
40699	38.17	308.84	243.26	朝向	0	无	0	无	0	无	0	无	0	-1
40700	38.22	308.84	266.57	朝向	0	无	0	无	0	无	0	无	0	-1
40701	38.22	308.84	267.78	朝向	0	无	0	无	0	无	0	无	0	-1
40702	360.24	308.84	246.61	朝向	-3.14	无	0	无	0	无	0	无	0	-1
40703	360.24	308.84	247.82	朝向	-3.14	无	0	无	0	无	0	无	0	-1
40704	360.19	308.92	269.95	朝向	-3.14	无	0	无	0	无	0	无	0	-1
40705	360.19	308.92	271.14	朝向	-3.14	无	0	无	0	无	0	无	0	-1
40706	125.49	308.89	352.77	朝向	-1.57	无	0	无	0	无	0	无	0	-1
40707	126.7	308.89	352.77	朝向	-1.57	无	0	无	0	无	0	无	0	-1
40708	150.26	308.91	352.82	朝向	-1.57	无	0	无	0	无	0	无	0	-1
40709	151.47	308.91	352.82	朝向	-1.57	无	0	无	0	无	0	无	0	-1
40710	249.34	308.92	352.89	朝向	-1.57	无	0	无	0	无	0	无	0	-1
40711	250.55	308.92	352.89	朝向	-1.57	无	0	无	0	无	0	无	0	-1
40712	272.73	308.95	352.88	朝向	-1.57	无	0	无	0	无	0	无	0	-1
40713	273.94	308.95	352.88	朝向	-1.57	无	0	无	0	无	0	无	0	-1
40714	210.78	304.91	111.27	朝向	-3.14	无	0	无	0	无	0	无	0	-1
40715	210.78	304.91	106.27	朝向	-3.14	无	0	无	0	无	0	无	0	-1
40716	188.68	304.91	111.27	朝向	0	无	0	无	0	无	0	无	0	-1
40717	188.68	304.91	106.27	朝向	0	无	0	无	0	无	0	无	0	-1
40718	3.52	311.79	254.49	朝向	-0.79	无	0	无	0	无	0	无	0	-1
40719	4.37	311.79	255.35	朝向	-0.79	无	0	无	0	无	0	无	0	-1
40720	29.72	311.79	280.53	朝向	-0.79	无	0	无	0	无	0	无	0	-1
40721	30.58	311.79	281.39	朝向	-0.79	无	0	无	0	无	0	无	0	-1
40722	392.83	311.73	255.84	朝向	-2.35	无	0	无	0	无	0	无	0	-1
40723	391.97	311.73	256.7	朝向	-2.35	无	0	无	0	无	0	无	0	-1
40724	371.4	311.79	277.02	朝向	-2.35	无	0	无	0	无	0	无	0	-1
40725	370.54	311.79	277.88	朝向	-2.35	无	0	无	0	无	0	无	0	-1
40726	185.77	312.44	406.33	朝向	-1.57	无	0	无	0	无	0	无	0	-1
40727	186.98	312.44	406.33	朝向	-1.57	无	0	无	0	无	0	无	0	-1
40728	212.51	312.33	405.23	朝向	-1.57	无	0	无	0	无	0	无	0	-1
40729	213.72	312.33	405.23	朝向	-1.57	无	0	无	0	无	0	无	0	-1
40730	209.51	304.91	113.92	朝向	-3.14	无	0	无	0	无	0	无	0	-1
40731	209.51	304.91	108.92	朝向	-3.14	无	0	无	0	无	0	无	0	-1
40732	190.31	304.91	113.92	朝向	0	无	0	无	0	无	0	无	0	-1
40733	190.31	304.91	108.92	朝向	0	无	0	无	0	无	0	无	0	-1
40734	142.61	300.01	136.8	半径	3	无	0	无	0	无	0	无	0	-1
40735	257.4	300.01	136.8	半径	3	无	0	无	0	无	0	无	0	-1
40736	217.672956	304	109.3710692	无	10	无	0	无	0	无	0	无	0	-1
40737	387.2955975	304	260.53	无	8	无	0	无	0	无	0	无	0	-1
40738	170.6918239	304	369.7484277	无	8	无	0	无	0	无	0	无	0	-1
40739	11.82389937	304	263.5220126	无	8	无	0	无	0	无	0	无	0	-1
40740	217.672956	304	109.3710692	无	8	无	0	无	0	无	0	无	0	-1
40741	387.2955975	304	261.6352201	无	0	无	0	无	0	无	0	无	0	-1
40742	289.245283	304	360.754717	无	0	无	0	无	0	无	0	无	0	-1
40743	109.4339623	304	360.754717	无	0	无	0	无	0	无	0	无	0	-1
40744	11.82389937	304	261.6352201	无	0	无	0	无	0	无	0	无	0	-1
40745	217.672956	304	109.3710692	无	10	无	0	无	0	无	0	无	0	-1
40746	387.2955975	304	261.6352201	无	8	无	0	无	0	无	0	无	0	-1
40747	289.245283	304	360.754717	无	8	无	0	无	0	无	0	无	0	-1
40748	109.4339623	304	360.754717	无	8	无	0	无	0	无	0	无	0	-1
40749	11.82389937	304	261.6352201	无	8	无	0	无	0	无	0	无	0	-1
40750	75	300.9	187	X轴长度	40	Z轴长度	90	无	0	无	0	无	0	-1
40751	325	300.9	187	X轴长度	40	Z轴长度	90	无	0	无	0	无	0	-1
40752	155	300.9	301	X轴长度	90	Z轴长度	40	无	0	无	0	无	0	-1
40753	245	300.9	301	X轴长度	90	Z轴长度	40	无	0	无	0	无	0	-1
40754	200	300.9	203	X轴长度	120	Z轴长度	90	无	0	无	0	无	0	-1
40755	75	300.9	187	X轴长度	40	Z轴长度	90	无	0	无	0	无	0	-1
40756	325	300.9	187	X轴长度	40	Z轴长度	90	无	0	无	0	无	0	-1
40757	155	300.9	301	X轴长度	90	Z轴长度	40	无	0	无	0	无	0	-1
40758	245	300.9	301	X轴长度	90	Z轴长度	40	无	0	无	0	无	0	-1
40759	200	300.9	203	X轴长度	120	Z轴长度	90	无	0	无	0	无	0	-1
40760	80	301.4	171.8	X轴长度	40	Z轴长度	90	无	0	无	0	无	0	-1
40761	320	301.4	171.8	X轴长度	40	Z轴长度	90	无	0	无	0	无	0	-1
40762	200	301.6	311.4	X轴长度	90	Z轴长度	40	无	0	无	0	无	0	-1
40763	200	300.9	203	X轴长度	120	Z轴长度	90	无	0	无	0	无	0	-1
40764	333.64	300.21	235	朝向	-1.57	无	0	无	0	无	0	无	0	-1
40765	329.24	300.09	235	朝向	-1.57	无	0	无	0	无	0	无	0	-1
40766	326.07	300.05	235	朝向	-1.57	无	0	无	0	无	0	无	0	-1
40767	230.37	300.05	324	朝向	-1.57	无	0	无	0	无	0	无	0	-1
40768	235.36	300.05	324	朝向	-1.57	无	0	无	0	无	0	无	0	-1
40769	240.34	300.05	324	朝向	-1.57	无	0	无	0	无	0	无	0	-1
40770	160.52	300.05	324	朝向	-1.57	无	0	无	0	无	0	无	0	-1
40771	165.53	300.05	324	朝向	-1.57	无	0	无	0	无	0	无	0	-1
40772	170.54	300.05	324	朝向	-1.57	无	0	无	0	无	0	无	0	-1
40773	68.75	300.05	235	朝向	-1.57	无	0	无	0	无	0	无	0	-1
40774	72.61	300.05	235	朝向	-1.57	无	0	无	0	无	0	无	0	-1
40775	75.38	300.05	235	朝向	-1.57	无	0	无	0	无	0	无	0	-1
40776	320	300.05	208.28	朝向	-3.14	无	0	无	0	无	0	无	0	-1
40777	320	300.05	206.45	朝向	-3.14	无	0	无	0	无	0	无	0	-1
40778	320	300.05	204.61	朝向	-3.14	无	0	无	0	无	0	无	0	-1
40779	222.68	300.52	295	朝向	-1.57	无	0	无	0	无	0	无	0	-1
40780	227.67	300.5	295	朝向	-1.57	无	0	无	0	无	0	无	0	-1
40781	232.65	300.57	295	朝向	-1.57	无	0	无	0	无	0	无	0	-1
40782	168.2	300.98	295	朝向	-1.57	无	0	无	0	无	0	无	0	-1
40783	173.21	300.76	295	朝向	-1.57	无	0	无	0	无	0	无	0	-1
40784	178.22	300.38	295	朝向	-1.57	无	0	无	0	无	0	无	0	-1
40785	80	300.05	207.18	朝向	0	无	0	无	0	无	0	无	0	-1
40786	80	300.05	205.92	朝向	0	无	0	无	0	无	0	无	0	-1
40787	80	300.05	204.34	朝向	0	无	0	无	0	无	0	无	0	-1
40788	333.64	300.06	235	朝向	-1.57	无	0	无	0	无	0	无	0	-1
40789	329.24	300.06	235	朝向	-1.57	无	0	无	0	无	0	无	0	-1
40790	326.07	300.06	235	朝向	-1.57	无	0	无	0	无	0	无	0	-1
40791	230.37	300.06	324	朝向	-1.57	无	0	无	0	无	0	无	0	-1
40792	235.36	300.06	324	朝向	-1.57	无	0	无	0	无	0	无	0	-1
40793	240.34	300.06	324	朝向	-1.57	无	0	无	0	无	0	无	0	-1
40794	160.52	300.06	324	朝向	-1.57	无	0	无	0	无	0	无	0	-1
40795	165.53	300.06	324	朝向	-1.57	无	0	无	0	无	0	无	0	-1
40796	170.54	300.06	324	朝向	-1.57	无	0	无	0	无	0	无	0	-1
40797	67.83	300.06	235	朝向	-1.57	无	0	无	0	无	0	无	0	-1
40798	71.16	300.06	235	朝向	-1.57	无	0	无	0	无	0	无	0	-1
40799	73.53	300.06	235	朝向	-1.57	无	0	无	0	无	0	无	0	-1
40800	320	300.06	208.28	朝向	-3.14	无	0	无	0	无	0	无	0	-1
40801	320	300.06	206.45	朝向	-3.14	无	0	无	0	无	0	无	0	-1
40802	320	300.06	204.87	朝向	-3.14	无	0	无	0	无	0	无	0	-1
40803	222.68	300.06	295	朝向	-1.57	无	0	无	0	无	0	无	0	-1
40804	227.67	300.06	295	朝向	-1.57	无	0	无	0	无	0	无	0	-1
40805	232.65	300.06	295	朝向	-1.57	无	0	无	0	无	0	无	0	-1
40806	168.2	300.06	295	朝向	-1.57	无	0	无	0	无	0	无	0	-1
40807	173.21	300.06	295	朝向	-1.57	无	0	无	0	无	0	无	0	-1
40808	178.22	300.06	295	朝向	-1.57	无	0	无	0	无	0	无	0	-1
40809	80	300.06	207.57	朝向	0	无	0	无	0	无	0	无	0	-1
40810	80	300.06	206.33	朝向	0	无	0	无	0	无	0	无	0	-1
40811	80	300.06	204.95	朝向	0	无	0	无	0	无	0	无	0	-1
40812	317.86	299.69	235	朝向	-1.57	无	0	无	0	无	0	无	0	-1
40813	319.78	299.56	235	朝向	-1.57	无	0	无	0	无	0	无	0	-1
40814	322.01	299.35	235	朝向	-1.57	无	0	无	0	无	0	无	0	-1
40815	324.53	298.98	235	朝向	-1.57	无	0	无	0	无	0	无	0	-1
40816	199.67	300.08	334.66	朝向	-1.57	无	0	无	0	无	0	无	0	-1
40817	203.82	299.17	333.81	朝向	-1.57	无	0	无	0	无	0	无	0	-1
40818	207.7	299.59	333.81	朝向	-1.57	无	0	无	0	无	0	无	0	-1
40819	211.24	300.3	334.74	朝向	-1.57	无	0	无	0	无	0	无	0	-1
40820	74.58	299.39	235	朝向	-1.57	无	0	无	0	无	0	无	0	-1
40821	77.09	299.49	235	朝向	-1.57	无	0	无	0	无	0	无	0	-1
40822	79.32	299.43	235	朝向	-1.57	无	0	无	0	无	0	无	0	-1
40823	81.23	299.37	235	朝向	-1.57	无	0	无	0	无	0	无	0	-1
40824	320	300.05	205.07	朝向	-3.14	无	0	无	0	无	0	无	0	-1
40825	320	300.03	203.58	朝向	-3.14	无	0	无	0	无	0	无	0	-1
40826	320	299.76	201.45	朝向	-3.14	无	0	无	0	无	0	无	0	-1
40827	320	299.49	199.6	朝向	-3.14	无	0	无	0	无	0	无	0	-1
40828	183.96	301.2	309.1	朝向	-1.57	无	0	无	0	无	0	无	0	-1
40829	184.81	301.28	310.6	朝向	-1.57	无	0	无	0	无	0	无	0	-1
40830	216.06	300.86	305	朝向	-1.57	无	0	无	0	无	0	无	0	-1
40831	215.18	300.73	305	朝向	-1.57	无	0	无	0	无	0	无	0	-1
40832	80	300.43	205.49	朝向	0	无	0	无	0	无	0	无	0	-1
40833	80	300.08	203.72	朝向	0	无	0	无	0	无	0	无	0	-1
40834	80	299.99	201.39	朝向	0	无	0	无	0	无	0	无	0	-1
40835	80	299.66	199.28	朝向	0	无	0	无	0	无	0	无	0	-1
43440	330.39	329.79	257.37	朝向	1.57	无	0	无	0	无	0	无	0	-1
43441	319.942	333.87	127.571	朝向	1.57	无	0	无	0	无	0	无	0	-1
43442	177.051	302.6	205.269	朝向	1.57	无	0	无	0	无	0	无	0	-1
43443	246.62	308.05	154.53	朝向	1.57	无	0	无	0	无	0	无	0	-1
43444	336.14	306.11	96.42	朝向	1.57	无	0	无	0	无	0	无	0	-1
43445	328.6	307.77	224.06	朝向	1.57	无	0	无	0	无	0	无	0	-1
43446	110.5	309.04	177.99	朝向	0	无	0	无	0	无	0	无	0	-1
43447	110.5	309.04	286.03	朝向	3.14	无	0	无	0	无	0	无	0	-1
43448	107.43	309.02	178.11	朝向	1.57	无	0	无	0	无	0	无	0	-1
43449	108.65	309.01	178.11	朝向	1.57	无	0	无	0	无	0	无	0	-1
43450	109.79	309.02	178.11	朝向	1.57	无	0	无	0	无	0	无	0	-1
43451	111.19	309.07	178.11	朝向	1.57	无	0	无	0	无	0	无	0	-1
43452	112.53	309.05	178.11	朝向	1.57	无	0	无	0	无	0	无	0	-1
43453	113.75	309	178.11	朝向	1.57	无	0	无	0	无	0	无	0	-1
43454	111.19	309.06	192.07	朝向	1.57	无	0	无	0	无	0	无	0	-1
43455	108.65	309.08	192.07	朝向	1.57	无	0	无	0	无	0	无	0	-1
43456	109.79	309.04	192.07	朝向	1.57	无	0	无	0	无	0	无	0	-1
43457	112.53	309.07	192.07	朝向	1.57	无	0	无	0	无	0	无	0	-1
43458	113.75	309.05	192.07	朝向	1.57	无	0	无	0	无	0	无	0	-1
43459	107.43	309.06	192.07	朝向	1.57	无	0	无	0	无	0	无	0	-1
43460	111.19	309.05	204.52	朝向	1.57	无	0	无	0	无	0	无	0	-1
43461	107.43	309.03	201.4	朝向	1.57	无	0	无	0	无	0	无	0	-1
43462	109.79	309.03	202.93	朝向	1.57	无	0	无	0	无	0	无	0	-1
43463	112.53	309.03	206.06	朝向	1.57	无	0	无	0	无	0	无	0	-1
43464	113.75	309.04	203.58	朝向	1.57	无	0	无	0	无	0	无	0	-1
43465	108.65	309.04	205.92	朝向	1.57	无	0	无	0	无	0	无	0	-1
43466	107.43	311.57	220.2	朝向	1.57	无	0	无	0	无	0	无	0	-1
43467	111.19	310.56	216.22	朝向	1.57	无	0	无	0	无	0	无	0	-1
43468	109.79	310.7	217.05	朝向	1.57	无	0	无	0	无	0	无	0	-1
43469	112.53	311.02	218.04	朝向	1.57	无	0	无	0	无	0	无	0	-1
43470	113.75	311.46	219.45	朝向	1.57	无	0	无	0	无	0	无	0	-1
43471	108.65	311.03	218.04	朝向	1.57	无	0	无	0	无	0	无	0	-1
43472	112.53	312.81	229.22	朝向	1.57	无	0	无	0	无	0	无	0	-1
43473	113.75	313.12	232.55	朝向	1.57	无	0	无	0	无	0	无	0	-1
43474	107.43	312.57	227.76	朝向	1.57	无	0	无	0	无	0	无	0	-1
43475	111.19	312.86	232.24	朝向	1.57	无	0	无	0	无	0	无	0	-1
43476	109.79	312.74	230.07	朝向	1.57	无	0	无	0	无	0	无	0	-1
43477	108.65	312.7	229.15	朝向	1.57	无	0	无	0	无	0	无	0	-1
43478	112.53	313.05	239.19	朝向	1.57	无	0	无	0	无	0	无	0	-1
43479	113.75	313	240.48	朝向	1.57	无	0	无	0	无	0	无	0	-1
43480	107.43	312.85	243.81	朝向	1.57	无	0	无	0	无	0	无	0	-1
43481	111.19	312.73	243.14	朝向	1.57	无	0	无	0	无	0	无	0	-1
43482	108.65	312.98	240.38	朝向	1.57	无	0	无	0	无	0	无	0	-1
43483	109.79	312.9	241.14	朝向	1.57	无	0	无	0	无	0	无	0	-1
43484	108.65	311.03	254.85	朝向	1.57	无	0	无	0	无	0	无	0	-1
43485	112.53	311.88	250.75	朝向	1.57	无	0	无	0	无	0	无	0	-1
43486	113.75	311.17	254.31	朝向	1.57	无	0	无	0	无	0	无	0	-1
43487	109.79	311.75	251.2	朝向	1.57	无	0	无	0	无	0	无	0	-1
43488	107.43	311.4	253.47	朝向	1.57	无	0	无	0	无	0	无	0	-1
43489	111.19	311.26	253.83	朝向	1.57	无	0	无	0	无	0	无	0	-1
43490	108.65	309.48	261.46	朝向	1.57	无	0	无	0	无	0	无	0	-1
43491	107.43	309.38	262.71	朝向	1.57	无	0	无	0	无	0	无	0	-1
43492	112.53	309.02	265.82	朝向	1.57	无	0	无	0	无	0	无	0	-1
43493	113.75	309.39	262.56	朝向	1.57	无	0	无	0	无	0	无	0	-1
43494	111.19	309.27	263.68	朝向	1.57	无	0	无	0	无	0	无	0	-1
43495	109.79	309.12	265.14	朝向	1.57	无	0	无	0	无	0	无	0	-1
43496	108.65	309	272.47	朝向	1.57	无	0	无	0	无	0	无	0	-1
43497	112.53	308.99	277.02	朝向	1.57	无	0	无	0	无	0	无	0	-1
43498	107.43	309.02	276.22	朝向	1.57	无	0	无	0	无	0	无	0	-1
43499	113.75	309.02	273.18	朝向	1.57	无	0	无	0	无	0	无	0	-1
43500	109.79	309.02	274.01	朝向	1.57	无	0	无	0	无	0	无	0	-1
43501	111.19	309.02	274.96	朝向	1.57	无	0	无	0	无	0	无	0	-1
43502	108.65	308.99	286.08	朝向	1.57	无	0	无	0	无	0	无	0	-1
43503	107.43	309.01	286.08	朝向	1.57	无	0	无	0	无	0	无	0	-1
43504	111.19	309.03	286.08	朝向	1.57	无	0	无	0	无	0	无	0	-1
43505	109.79	308.98	286.08	朝向	1.57	无	0	无	0	无	0	无	0	-1
43506	112.53	309.06	286.08	朝向	1.57	无	0	无	0	无	0	无	0	-1
43507	113.75	309.02	286.08	朝向	1.57	无	0	无	0	无	0	无	0	-1
70000	67.83	307.82	194.28	无	0	无	0	无	0	无	0	无	0	-1
70001	115.1	298.15	126.3	无	0	无	0	无	0	无	0	无	0	-1
70002	173.27	294.56	57.8	无	0	无	0	无	0	无	0	无	0	-1
70003	115.74	302.27	183.19	无	0	无	0	无	0	无	0	无	0	-1
70004	55.7	299.6	137.97	无	0	无	0	无	0	无	0	无	0	-1
70005	126.5	300.76	184.22	无	0	无	0	无	0	无	0	无	0	-1
70006	55.89	299.59	122.19	无	0	无	0	无	0	无	0	无	0	-1
70007	140.32	300.62	190.06	无	0	无	0	无	0	无	0	无	0	-1
70008	52.83	301.34	110.17	无	0	无	0	无	0	无	0	无	0	-1
70009	174.2	299.37	165.2	无	0	无	0	无	0	无	0	无	0	-1
70010	78.2	300.71	72.3	无	0	无	0	无	0	无	0	无	0	-1
70011	154.83	298.99	195.1	无	0	无	0	无	0	无	0	无	0	-1
70012	49.83	301.18	98.77	无	0	无	0	无	0	无	0	无	0	-1
70013	74.2	300.04	39.85	无	0	无	0	无	0	无	0	无	0	-1
70014	201.25	303.55	171.35	无	0	无	0	无	0	无	0	无	0	-1
70015	196.24	298.97	153.69	无	0	无	0	无	0	无	0	无	0	-1
70016	96.24	300.12	35.27	无	0	无	0	无	0	无	0	无	0	-1
70017	193.23	298.85	128.44	无	0	无	0	无	0	无	0	无	0	-1
70018	113.02	299.84	34.37	无	0	无	0	无	0	无	0	无	0	-1
70019	192.9	303.43	183.9	无	0	无	0	无	0	无	0	无	0	-1
70020	60.66	300.71	58.92	无	0	无	0	无	0	无	0	无	0	-1
70021	46.9	300.47	74	无	0	无	0	无	0	无	0	无	0	-1
70022	172.4	300.12	192.44	无	0	无	0	无	0	无	0	无	0	-1
70100	46.69	301.76	47.62	朝向	0.76	无	0	无	0	无	0	无	0	-1
70101	43.38	302.09	46.62	朝向	0.76	无	0	无	0	无	0	无	0	-1
70102	49.17	301.92	45.03	朝向	0.76	无	0	无	0	无	0	无	0	-1
70103	42.63	302.2	51.86	朝向	0.76	无	0	无	0	无	0	无	0	-1
70104	45.08	302.05	51.56	朝向	0.76	无	0	无	0	无	0	无	0	-1
70105	46.16	302.1	43.78	朝向	0.76	无	0	无	0	无	0	无	0	-1
70106	49.68	301.87	47.21	朝向	0.76	无	0	无	0	无	0	无	0	-1
70107	50.78	302	49.95	朝向	0.76	无	0	无	0	无	0	无	0	-1
70108	39.7	302.21	50.17	朝向	0.76	无	0	无	0	无	0	无	0	-1
70109	47.4	301.86	49.58	朝向	0.76	无	0	无	0	无	0	无	0	-1
70110	51.98	301.86	44.63	朝向	0.76	无	0	无	0	无	0	无	0	-1
70111	43.78	301.94	49.07	朝向	0.76	无	0	无	0	无	0	无	0	-1
70200	199.92	305.31	192.44	朝向	-2.09	无	0	无	0	无	0	无	0	-1
70201	204.02	305.21	195.27	朝向	-2.05	无	0	无	0	无	0	无	0	-1
70202	205.8	305.51	191.13	朝向	-2.09	无	0	无	0	无	0	无	0	-1
70203	196.64	305.02	194.56	朝向	-2.09	无	0	无	0	无	0	无	0	-1
70204	207.59	305.34	194.3	朝向	-2.09	无	0	无	0	无	0	无	0	-1
70205	200.14	305.41	189.65	朝向	-2.09	无	0	无	0	无	0	无	0	-1
70206	203.6	305.18	199.19	朝向	-2.09	无	0	无	0	无	0	无	0	-1
70207	200.18	305.19	195.59	朝向	-2.09	无	0	无	0	无	0	无	0	-1
70208	206.68	305.43	188.77	朝向	-2.09	无	0	无	0	无	0	无	0	-1
70209	201.57	305.18	202.61	朝向	-2.09	无	0	无	0	无	0	无	0	-1
70210	203.42	305.41	188.64	朝向	-2.09	无	0	无	0	无	0	无	0	-1
70211	202.59	305.3	191.13	朝向	-2.09	无	0	无	0	无	0	无	0	-1
70301	30.09	161.28	39.25	朝向	1.31	无	0	无	0	无	0	无	0	-1
