Id	Description	Name	Title	NpcType	Level	ForceId	AlertRadius	CorpseTime	DialogID	DialogRadius	DialogStop	AttackFlyDistance	BelongType	CombatNPC	NpcPaoPaoId	NpcPaoPaoShowType	IsCanBeClientSel	IsDisableFaceto	IsCanCatch	BornAnimId	RelibeAnimId	DropResetCountId	ItemDropType	ShowNameBordType	IsDissolution	DissolutionBronTime	DissolutionColor	DissolutionEffectID	ActivenessID	BackHomeResetFaceDir	HitEffctScaleRate	NpcFunctionalMark	CanPlayCameraRock	IsMustShowHp	LODDistance	PetID	IsHideHeadHpBar	FieldEffectId1	FieldEffectId2	NpcPaoPaoTalkID	DmgStatisticIndex	StatisticBossCount	IsBornFaceTo	ShowBelong	IsPrecentHp	Rewardinterface	EnemySelectScale	CatchCutePet
57221	缥缈峰-拾取物-输出光圈1	武力内息		1	30	1	0	3000	-1	2	-1	4	1	1	-1	-1	1	0	0	-1	-1	-1	0	-1	1	0	[000000]	-1	-1	0	1	0	1	-1	600	-1	0	0	0	-1	-1	-1	0	0	-1	0	1	0
57222	缥缈峰-拾取物-输出光圈2	武力内息		1	30	1	0	3000	-1	2	-1	4	1	1	-1	-1	1	0	0	-1	-1	-1	0	-1	1	0	[000000]	-1	-1	0	1	0	1	-1	600	-1	0	0	0	-1	-1	-1	0	0	-1	0	1	0
57223	缥缈峰-拾取物-输出光圈3	武力内息		1	30	1	0	3000	-1	2	-1	4	1	1	-1	-1	1	0	0	-1	-1	-1	0	-1	1	0	[000000]	-1	-1	0	1	0	1	-1	600	-1	0	0	0	-1	-1	-1	0	0	-1	0	1	0
57224	缥缈峰-拾取物-输出光圈4	武力内息		1	30	1	0	3000	-1	2	-1	4	1	1	-1	-1	1	0	0	-1	-1	-1	0	-1	1	0	[000000]	-1	-1	0	1	0	1	-1	600	-1	0	0	0	-1	-1	-1	0	0	-1	0	1	0
57225	缥缈峰-拾取物-治愈内息	治愈内息	[峨眉和白驼山可用]	1	30	1	0	3000	-1	2	-1	4	1	1	-1	-1	1	0	0	-1	-1	-1	0	-1	1	0	[000000]	-1	-1	0	1	0	1	-1	600	-1	0	0	0	-1	-1	-1	0	0	-1	0	1	0
57226	缥缈峰-玩家传送-飞剑交互物-外形npc			1	30	1	0	3000	-1	2	-1	4	1	1	-1	-1	0	0	0	22109	-1	-1	0	2	1	0	[000000]	-1	-1	0	1	0	1	-1	600	-1	0	0	0	-1	-1	-1	0	0	-1	0	1	0
57227	资10-破境任务-boss-卓不凡变体	疯剑仙	<破境入魔>	2	99	3	5	3000	-1	2	-1	4	1	1	-1	-1	1	0	0	22109	-1	-1	0	-1	1	0	[000000]	-1	-1	0	1	0	1	-1	600	-1	0	0	0	-1	2	1	0	0	-1	0	1	0
57251	一品堂-BOSS1-努儿海	努儿海		2	89	3	10	3000	-1	2	-1	4	1	1	-1	-1	1	0	0	-1	-1	19	0	-1	0	0	[000000]	-1	-1	0	1	0	1	-1	600	-1	0	0	0	-1	1	1	0	0	-1	0	1	0
57252	一品堂-BOSS2-赫连铁树	赫连铁树		2	89	3	10	3000	-1	2	-1	4	1	1	-1	-1	1	0	0	-1	-1	20	0	-1	0	0	[000000]	-1	-1	0	1	0	1	-1	600	-1	0	0	0	-1	2	1	0	0	-1	0	1	0
57253	一品堂-BOSS3-李秋水	李秋水		2	89	3	10	3000	-1	2	-1	4	1	1	-1	-1	1	0	0	-1	-1	21	0	-1	0	0	[000000]	-1	-1	0	1	0	1	-1	600	-1	0	0	0	-1	3	2	0	0	-1	0	1	0
57254	一品堂-小怪1-西夏武士	西夏武士		1	89	3	10	3000	-1	2	-1	4	1	1	-1	-1	1	0	0	-1	-1	15	0	-1	0	0	[000000]	-1	-1	0	1	0	1	-1	600	-1	0	0	0	-1	-1	-1	0	0	-1	0	1	0
57255	一品堂-小怪2-西夏弓兵	西夏弓兵		1	89	3	30	3000	-1	2	-1	4	1	1	-1	-1	1	0	0	-1	-1	15	0	-1	0	0	[000000]	-1	-1	0	1	0	1	-1	600	-1	0	0	0	-1	-1	-1	0	0	-1	0	1	0
57256	一品堂-小怪3-一品堂高手	一品堂高手		1	89	3	10	3000	-1	2	-1	4	1	1	-1	-1	1	0	0	-1	-1	15	0	-1	0	0	[000000]	-1	-1	0	1	0	1	-1	600	-1	0	0	0	-1	-1	-1	0	0	-1	0	1	0
57257	一品堂-小怪4-一品堂弓手	一品堂弓手		1	89	3	25	3000	-1	2	-1	4	1	1	-1	-1	1	0	0	-1	-1	15	0	-1	0	0	[000000]	-1	-1	0	1	0	1	-1	600	-1	0	0	0	-1	-1	-1	0	0	-1	0	1	0
57258	一品堂-城门	城门		1	89	1	30	3000	-1	2	-1	4	1	1	-1	-1	0	0	0	-1	-1	-1	0	2	0	0	[000000]	-1	-1	0	1	0	1	-1	600	-1	0	0	0	-1	-1	-1	0	0	-1	0	1	0
57259	一品堂修炼之地-BOSS1-努儿海	努儿海		2	89	3	10	3000	-1	2	-1	4	1	1	-1	-1	1	0	0	-1	-1	-1	0	-1	0	0	[000000]	-1	-1	0	1	0	1	-1	600	-1	0	0	0	-1	1	1	0	0	-1	0	1	0
57260	一品堂修炼之地-BOSS2-赫连铁树	赫连铁树		2	89	3	10	3000	-1	2	-1	4	1	1	-1	-1	1	0	0	-1	-1	-1	0	-1	0	0	[000000]	-1	-1	0	1	0	1	-1	600	-1	0	0	0	-1	2	1	0	0	-1	0	1	0
57261	一品堂修炼之地-BOSS3-李秋水	李秋水		2	89	3	10	3000	-1	2	-1	4	1	1	-1	-1	1	0	0	-1	-1	-1	0	-1	0	0	[000000]	-1	-1	0	1	0	1	-1	600	-1	0	0	0	-1	3	2	0	0	-1	0	1	0
57262	一品堂修炼之地-小怪1-西夏武士	西夏武士		1	89	3	10	3000	-1	2	-1	4	1	1	-1	-1	1	0	0	-1	-1	-1	0	-1	0	0	[000000]	-1	-1	0	1	0	1	-1	600	-1	0	0	0	-1	-1	-1	0	0	-1	0	1	0
57263	一品堂修炼之地-小怪2-西夏弓兵	西夏弓兵		1	89	3	30	3000	-1	2	-1	4	1	1	-1	-1	1	0	0	-1	-1	-1	0	-1	0	0	[000000]	-1	-1	0	1	0	1	-1	600	-1	0	0	0	-1	-1	-1	0	0	-1	0	1	0
57264	一品堂修炼之地-小怪3-一品堂高手	一品堂高手		1	89	3	10	3000	-1	2	-1	4	1	1	-1	-1	1	0	0	-1	-1	-1	0	-1	0	0	[000000]	-1	-1	0	1	0	1	-1	600	-1	0	0	0	-1	-1	-1	0	0	-1	0	1	0
57265	一品堂修炼之地-小怪4-一品堂弓手	一品堂弓手		1	89	3	25	3000	-1	2	-1	4	1	1	-1	-1	1	0	0	-1	-1	-1	0	-1	0	0	[000000]	-1	-1	0	1	0	1	-1	600	-1	0	0	0	-1	-1	-1	0	0	-1	0	1	0
57266	一品堂修炼之地-城门	城门		1	89	1	30	3000	-1	2	-1	4	1	1	-1	-1	0	0	0	-1	-1	-1	0	2	0	0	[000000]	-1	-1	0	1	0	1	-1	600	-1	0	0	0	-1	-1	-1	0	0	-1	0	1	0
57267	一品堂-柱子	柱子		0	89	7	500	3000	-1	2	-1	4	1	1	-1	-1	0	0	0	-1	-1	-1	0	2	0	0	[000000]	-1	-1	0	1	0	1	-1	600	-1	0	0	0	-1	-1	-1	0	0	-1	0	1	0
57268	一品堂修炼之地-柱子	柱子		0	89	7	500	3000	-1	2	-1	4	1	1	-1	-1	0	0	0	-1	-1	-1	0	2	0	0	[000000]	-1	-1	0	1	0	1	-1	600	-1	0	0	0	-1	-1	-1	0	0	-1	0	1	0
57269	一品堂-小怪1-西夏武士-召唤	西夏武士		1	89	3	60	3000	-1	2	-1	4	1	1	-1	-1	1	0	0	-1	-1	-1	0	-1	0	0	[000000]	-1	-1	0	1	0	1	-1	600	-1	0	0	0	-1	-1	-1	0	0	-1	0	1	0
57270	一品堂-小怪2-一品堂弓手-召唤	一品堂弓手		1	89	3	60	3000	-1	2	-1	4	1	1	-1	-1	1	0	0	-1	-1	-1	0	-1	0	0	[000000]	-1	-1	0	1	0	1	-1	600	-1	0	0	0	-1	-1	-1	0	0	-1	0	1	0
57271	一品堂修炼之地-小怪1-西夏武士-召唤	西夏武士		1	89	3	60	3000	-1	2	-1	4	1	1	-1	-1	1	0	0	-1	-1	-1	0	-1	0	0	[000000]	-1	-1	0	1	0	1	-1	600	-1	0	0	0	-1	-1	-1	0	0	-1	0	1	0
57272	一品堂修炼之地-小怪2-一品堂弓手-召唤	一品堂弓手		1	89	3	60	3000	-1	2	-1	4	1	1	-1	-1	1	0	0	-1	-1	-1	0	-1	0	0	[000000]	-1	-1	0	1	0	1	-1	600	-1	0	0	0	-1	-1	-1	0	0	-1	0	1	0
57273	12人一品堂-BOSS1-努儿海	努儿海		2	89	3	10	3000	-1	2	-1	4	1	1	-1	-1	1	0	0	-1	-1	-1	0	-1	0	0	[000000]	-1	-1	0	1	0	1	-1	600	-1	0	0	0	-1	1	1	0	0	-1	0	1	0
57274	12人一品堂-BOSS2-赫连铁树	赫连铁树		2	89	3	10	3000	-1	2	-1	4	1	1	-1	-1	1	0	0	-1	-1	-1	0	-1	0	0	[000000]	-1	-1	0	1	0	1	-1	600	-1	0	0	0	-1	2	1	0	0	-1	0	1	0
57275	12人一品堂-BOSS3-李秋水	李秋水		2	89	3	10	3000	-1	2	-1	4	1	1	-1	-1	1	0	0	-1	-1	-1	0	-1	0	0	[000000]	-1	-1	0	1	0	1	-1	600	-1	0	0	0	-1	3	2	0	0	-1	0	1	0
57276	12人一品堂-小怪1-西夏武士	西夏武士		1	89	3	10	3000	-1	2	-1	4	1	1	-1	-1	1	0	0	-1	-1	-1	0	-1	0	0	[000000]	-1	-1	0	1	0	1	-1	600	-1	0	0	0	-1	-1	-1	0	0	-1	0	1	0
57277	12人一品堂-小怪2-西夏弓兵	西夏弓兵		1	89	3	30	3000	-1	2	-1	4	1	1	-1	-1	1	0	0	-1	-1	-1	0	-1	0	0	[000000]	-1	-1	0	1	0	1	-1	600	-1	0	0	0	-1	-1	-1	0	0	-1	0	1	0
57278	12人一品堂-小怪3-一品堂高手	一品堂高手		1	89	3	10	3000	-1	2	-1	4	1	1	-1	-1	1	0	0	-1	-1	-1	0	-1	0	0	[000000]	-1	-1	0	1	0	1	-1	600	-1	0	0	0	-1	-1	-1	0	0	-1	0	1	0
57279	12人一品堂-小怪4-一品堂弓手	一品堂弓手		1	89	3	25	3000	-1	2	-1	4	1	1	-1	-1	1	0	0	-1	-1	-1	0	-1	0	0	[000000]	-1	-1	0	1	0	1	-1	600	-1	0	0	0	-1	-1	-1	0	0	-1	0	1	0
57280	12人一品堂修炼之地-柱子	柱子		0	89	7	500	3000	-1	2	-1	4	1	1	-1	-1	0	0	0	-1	-1	-1	0	2	0	0	[000000]	-1	-1	0	1	0	1	-1	600	-1	0	0	0	-1	-1	-1	0	0	-1	0	1	0
57281	12人一品堂修炼之地-小怪1-西夏武士-召唤	西夏武士		1	89	3	60	3000	-1	2	-1	4	1	1	-1	-1	1	0	0	-1	-1	-1	0	-1	0	0	[000000]	-1	-1	0	1	0	1	-1	600	-1	0	0	0	-1	-1	-1	0	0	-1	0	1	0
57282	12人一品堂修炼之地-小怪2-一品堂弓手-召唤	一品堂弓手		1	89	3	60	3000	-1	2	-1	4	1	1	-1	-1	1	0	0	-1	-1	-1	0	-1	0	0	[000000]	-1	-1	0	1	0	1	-1	600	-1	0	0	0	-1	-1	-1	0	0	-1	0	1	0
57283	一品堂挑战-冰块	冰块		0	89	3	500	0	-1	2	-1	4	1	1	-1	-1	1	0	0	-1	-1	-1	0	-1	0	0	[000000]	-1	-1	0	1	0	1	-1	600	-1	0	0	0	-1	-1	-1	0	0	-1	0	1	0
57284	一品堂修炼之地-冰块	冰块		0	89	3	500	0	-1	2	-1	4	1	1	-1	-1	1	0	0	-1	-1	-1	0	-1	0	0	[000000]	-1	-1	0	1	0	1	-1	600	-1	0	0	0	-1	-1	-1	0	0	-1	0	1	0
57285	一品堂挑战12人-冰块	冰块		0	89	3	500	0	-1	2	-1	4	1	1	-1	-1	1	0	0	-1	-1	-1	0	-1	0	0	[000000]	-1	-1	0	1	0	1	-1	600	-1	0	0	0	-1	-1	-1	0	0	-1	0	1	0
57287	一品堂-BOSS3-李秋水分身	李秋水		2	89	3	10	3000	-1	2	-1	4	1	1	-1	-1	1	0	0	-1	-1	-1	0	-1	0	0	[000000]	-1	-1	0	1	0	1	-1	600	-1	0	0	0	-1	3	2	0	0	-1	0	1	0
57288	一品堂修炼之地-BOSS3-李秋水分身	李秋水		2	89	3	10	3000	-1	2	-1	4	1	1	-1	-1	1	0	0	-1	-1	-1	0	-1	0	0	[000000]	-1	-1	0	1	0	1	-1	600	-1	0	0	0	-1	3	2	0	0	-1	0	1	0
57289	一品堂12人-BOSS3-李秋水分身	李秋水		2	89	3	10	3000	-1	2	-1	4	1	1	-1	-1	1	0	0	-1	-1	-1	0	-1	0	0	[000000]	-1	-1	0	1	0	1	-1	600	-1	0	0	0	-1	3	2	0	0	-1	0	1	0
57300	缥缈峰-小怪类型1	灵鹫		1	82	3	10	3000	-1	2	-1	4	1	1	-1	-1	1	0	0	22109	-1	-1	0	0	1	0	[000000]	-1	-1	0	1	0	1	-1	600	-1	0	0	0	-1	-1	-1	0	0	-1	0	1	0
57301	缥缈峰-小怪类型2	灵鹫宫弟子		1	82	3	10	3000	-1	2	-1	4	1	1	-1	-1	1	0	0	22109	-1	-1	0	0	1	0	[000000]	-1	-1	0	1	0	1	-1	600	-1	0	0	0	-1	-1	-1	0	0	-1	0	1	0
57302	缥缈峰-小怪类型3	灵鹫宫圣使		1	82	3	10	3000	-1	2	-1	4	1	1	-1	-1	1	0	0	22109	-1	-1	0	0	1	0	[000000]	-1	-1	0	1	0	1	-1	600	-1	0	0	0	-1	-1	-1	0	0	-1	0	1	0
57303	缥缈峰-小怪类型4	洞岛起义者		1	82	20	10	3000	-1	2	-1	4	1	1	-1	-1	1	0	0	22109	-1	-1	0	0	1	0	[000000]	-1	-1	0	1	0	1	-1	600	-1	0	0	0	-1	-1	-1	0	0	-1	0	1	0
57304	缥缈峰-小怪类型5	小怪5		1	82	3	10	3000	-1	2	-1	4	1	1	-1	-1	1	0	0	22109	-1	-1	0	-1	1	0	[000000]	-1	-1	0	1	0	1	-1	600	-1	0	0	0	-1	-1	-1	0	0	-1	0	1	0
57305	缥缈峰-第一boss1	桑土公		2	82	3	8	3000	-1	2	-1	4	1	1	-1	-1	1	0	0	22109	-1	-1	0	-1	1	0	[000000]	-1	-1	0	1	0	1	-1	600	-1	0	0	0	-1	1	3	0	0	-1	0	1	0
57306	缥缈峰-第一boss2	乌老大		2	82	3	8	3000	-1	2	-1	4	1	1	-1	-1	1	0	0	22109	-1	-1	0	-1	1	0	[000000]	-1	-1	0	1	0	1	-1	600	-1	0	0	0	-1	1	3	0	0	-1	0	1	0
57307	缥缈峰-第一boss3	欧岛主		2	82	3	8	3000	-1	2	-1	4	1	1	-1	-1	1	0	0	22109	-1	-1	0	-1	1	0	[000000]	-1	-1	0	1	0	1	-1	600	-1	0	0	0	-1	1	3	0	0	-1	0	1	0
57308	缥缈峰-第二boss	卓不凡		2	82	3	8	3000	-1	2	-1	4	1	1	-1	-1	1	0	0	22109	-1	-1	0	-1	1	0	[000000]	-1	-1	0	1	0	1	-1	600	-1	0	0	0	-1	2	1	0	0	-1	0	1	0
57309	缥缈峰-第三boss	天山童姥		2	82	3	8	3000	-1	2	-1	4	1	1	-1	-1	1	0	0	22109	-1	-1	0	-1	1	0	[000000]	-1	-1	0	1	0	1	-1	600	-1	0	0	0	-1	3	1	0	0	-1	0	1	0
57310	缥缈峰-拾取物-毒鼎	毒鼎		1	82	1	0	3000	-1	2	-1	4	1	1	-1	-1	1	0	0	22109	-1	-1	0	-1	1	0	[000000]	-1	-1	0	1	0	1	-1	600	-1	0	0	0	-1	-1	-1	0	0	-1	0	1	0
57311	缥缈峰-卓不凡-飞刀（小怪-一次8只，脆）	化气剑		1	82	3	50	3000	-1	2	-1	4	1	1	-1	-1	1	0	0	22109	-1	-1	0	-1	1	0	[000000]	-1	-1	0	1	0	1	-1	600	-1	0	0	0	-1	-1	-1	0	0	-1	0	1	0
57312	缥缈峰-卓不凡-飞剑发生器（boss属性，无法被攻击）	卓不凡		1	82	3	0	3000	-1	2	-1	4	1	1	-1	-1	0	1	0	-1	-1	-1	0	2	1	0	[000000]	-1	-1	0	1	0	1	-1	600	-1	0	0	0	-1	-1	-1	0	0	-1	0	1	0
57313	缥缈峰-卓不凡-陷阱生成器（boss属性，无法被攻击）	卓不凡		1	82	3	0	3000	-1	2	-1	4	1	1	-1	-1	0	1	0	-1	-1	-1	0	2	1	0	[000000]	-1	-1	0	1	0	1	-1	600	-1	0	0	0	-1	-1	-1	0	0	-1	0	1	0
57314	缥缈峰-群雄-宝箱	宝箱		2	82	3	0	3000	-1	2	-1	4	1	1	-1	-1	1	0	0	22109	-1	-1	0	-1	1	0	[000000]	-1	-1	0	1	0	1	-1	600	-1	0	0	0	-1	-1	-1	0	0	-1	0	1	0
57315	缥缈峰-玩家传送-飞剑交互物	遗失的飞剑	[触摸]	1	82	1	0	3000	-1	2	-1	4	1	1	-1	-1	0	0	0	22109	-1	-1	0	-1	1	0	[000000]	-1	-1	0	1	0	1	-1	600	-1	0	0	0	-1	-1	-1	0	0	-1	0	1	0
57316	缥缈峰-天山童姥-八荒六合-护法弟子	护法灵鹫		2	82	3	10	3000	-1	2	-1	4	1	1	-1	-1	1	0	0	22109	-1	-1	0	0	1	0	[000000]	-1	-1	0	1	0	1	-1	600	-1	0	0	0	-1	-1	-1	0	0	-1	0	1	0
57317	缥缈峰-天山童姥-八荒六合-灵鹫雕像-冲击点1	灵鹫雕像		2	82	3	50	3000	-1	2	-1	4	1	1	-1	-1	0	0	0	-1	-1	-1	0	-1	1	0	[000000]	-1	-1	0	1	0	1	-1	600	-1	0	0	0	-1	-1	-1	0	0	-1	0	1	0
57318	缥缈峰-天山童姥-八荒六合-灵鹫雕像-冲击点2	灵鹫雕像		2	82	3	50	3000	-1	2	-1	4	1	1	-1	-1	0	0	0	-1	-1	-1	0	-1	1	0	[000000]	-1	-1	0	1	0	1	-1	600	-1	0	0	0	-1	-1	-1	0	0	-1	0	1	0
57319	缥缈峰-天山童姥-八荒六合-灵鹫雕像-冲击点1-短时间	灵鹫雕像		2	82	3	50	3000	-1	2	-1	4	1	1	-1	-1	0	0	0	-1	-1	-1	0	-1	1	0	[000000]	-1	-1	0	1	0	1	-1	600	-1	0	0	0	-1	-1	-1	0	0	-1	0	1	0
57320	缥缈峰-天山童姥-八荒六合-灵鹫雕像-冲击点2-短时间	灵鹫雕像		2	82	3	50	3000	-1	2	-1	4	1	1	-1	-1	0	0	0	-1	-1	-1	0	-1	1	0	[000000]	-1	-1	0	1	0	1	-1	600	-1	0	0	0	-1	-1	-1	0	0	-1	0	1	0
57350	拭剑天下-雕像底座	拭剑冠军雕塑		1	10	1	50	3000	30525	5	-1	4	1	0	-1	-1	1	1	0	-1	-1	-1	0	-1	0	0	[000000]	-1	-1	0	1	0	1	-1	0	-1	0	0	0	-1	-1	-1	0	0	-1	0	1	0
57351	拭剑天下-位置1-名字透明npc			1	10	1	50	3000	-1	2	-1	4	1	0	-1	-1	1	1	0	-1	-1	-1	0	-1	0	0	[000000]	-1	-1	0	1	0	1	-1	0	-1	0	0	0	-1	-1	-1	0	0	-1	0	1	0
57352	拭剑天下-位置2-名字透明npc			1	10	1	50	3000	-1	2	-1	4	1	0	-1	-1	1	1	0	-1	-1	-1	0	-1	0	0	[000000]	-1	-1	0	1	0	1	-1	0	-1	0	0	0	-1	-1	-1	0	0	-1	0	1	0
57353	拭剑天下-位置3-名字透明npc			1	10	1	50	3000	-1	2	-1	4	1	0	-1	-1	1	1	0	-1	-1	-1	0	-1	0	0	[000000]	-1	-1	0	1	0	1	-1	0	-1	0	0	0	-1	-1	-1	0	0	-1	0	1	0
57354	拭剑天下-位置4-名字透明npc			1	10	1	50	3000	-1	2	-1	4	1	0	-1	-1	1	1	0	-1	-1	-1	0	-1	0	0	[000000]	-1	-1	0	1	0	1	-1	0	-1	0	0	0	-1	-1	-1	0	0	-1	0	1	0
57355	拭剑天下-位置5-名字透明npc			1	10	1	50	3000	-1	2	-1	4	1	0	-1	-1	1	1	0	-1	-1	-1	0	-1	0	0	[000000]	-1	-1	0	1	0	1	-1	0	-1	0	0	0	-1	-1	-1	0	0	-1	0	1	0
57356	拭剑天下-位置6-名字透明npc			1	10	1	50	3000	-1	2	-1	4	1	0	-1	-1	1	1	0	-1	-1	-1	0	-1	0	0	[000000]	-1	-1	0	1	0	1	-1	0	-1	0	0	0	-1	-1	-1	0	0	-1	0	1	0
57357	拭剑天下-反隐npc定时发生器			1	10	1	50	0	-1	2	-1	4	1	0	-1	-1	1	1	0	-1	-1	-1	0	-1	0	0	[000000]	-1	-1	0	1	0	1	-1	0	-1	0	0	0	-1	-1	-1	0	0	-1	0	1	0
57358	拭剑天下-反隐npc	锐目	[反隐形]	1	10	1	50	0	-1	2	-1	4	1	0	-1	-1	1	1	0	-1	-1	-1	0	-1	0	0	[000000]	-1	-1	0	1	0	1	-1	0	-1	0	0	0	-1	-1	-1	0	0	-1	0	1	0
57370	武林三雄-反隐npc			1	10	1	50	0	-1	2	-1	4	1	0	-1	-1	1	1	0	-1	-1	-1	0	-1	0	0	[000000]	-1	-1	0	1	0	1	-1	0	-1	0	0	0	-1	-1	-1	0	0	-1	0	1	0
57371	大辽金帐-重伤平民（友方无掉落）	平民	重伤	1	79	1	10	30000	-1	2	-1	4	1	1	-1	-1	1	0	0	22109	-1	-1	0	-1	1	0	[000000]	-1	-1	0	1	0	1	-1	600	-1	0	0	0	-1	-1	-1	0	0	-1	0	1	0
57372	大辽金帐-普通平民1（友方无掉落）	平民		1	79	1	10	30000	-1	2	-1	4	1	1	-1	-1	1	0	0	22109	-1	-1	0	0	1	0	[000000]	-1	-1	0	1	0	1	-1	600	-1	0	0	0	-1	-1	-1	0	0	-1	0	1	0
57373	大辽金帐-普通平民2（友方无掉落）	平民		1	79	1	10	30000	-1	2	-1	4	1	1	-1	-1	1	0	0	22109	-1	-1	0	0	1	0	[000000]	-1	-1	0	1	0	1	-1	600	-1	0	0	0	-1	-1	-1	0	0	-1	0	1	0
57374	大辽金帐-普通平民3（友方无掉落）	平民		1	79	1	10	30000	-1	2	-1	4	1	1	-1	-1	1	0	0	22109	-1	-1	0	0	1	0	[000000]	-1	-1	0	1	0	1	-1	600	-1	0	0	0	-1	-1	-1	0	0	-1	0	1	0
57375	大辽金帐-第一波小怪1（小怪掉落）	劫掠队长		1	79	3	10	3000	-1	2	-1	4	1	1	-1	-1	1	0	0	22109	-1	15	0	1	1	0	[000000]	-1	-1	0	1	0	1	-1	600	-1	0	0	0	-1	-1	-1	0	0	-1	0	1	0
57376	大辽金帐-第一波小怪2（小怪掉落）	劫掠者		1	79	3	10	3000	-1	2	-1	4	1	1	-1	-1	1	0	0	22109	-1	15	0	1	1	0	[000000]	-1	-1	0	1	0	1	-1	600	-1	0	0	0	-1	-1	-1	0	0	-1	0	1	0
57377	大辽金帐-逃难平民1	平民		1	79	1	10	3000	-1	2	-1	4	1	1	-1	-1	1	0	0	22109	-1	-1	0	1	1	0	[000000]	-1	-1	0	1	0	1	-1	600	-1	0	0	0	-1	-1	-1	0	0	-1	0	1	0
57378	大辽金帐-逃难平民2	平民		1	79	1	10	3000	-1	2	-1	4	1	1	-1	-1	1	0	0	22109	-1	-1	0	0	1	0	[000000]	-1	-1	0	1	0	1	-1	600	-1	0	0	0	-1	-1	-1	0	0	-1	0	1	0
57379	大辽金帐-逃难平民3	平民		1	79	1	10	3000	-1	2	-1	4	1	1	-1	-1	1	0	0	22109	-1	-1	0	0	1	0	[000000]	-1	-1	0	1	0	1	-1	600	-1	0	0	0	-1	-1	-1	0	0	-1	0	1	0
57380	大辽金帐-第二波小怪1（小怪掉落）	叛军盾卫		1	79	3	10	3000	-1	2	-1	4	1	1	-1	-1	1	0	0	22109	-1	15	0	1	1	0	[000000]	-1	-1	0	1	0	1	-1	600	-1	0	0	0	-1	-1	-1	0	0	-1	0	1	0
57381	大辽金帐-第二波小怪2（小怪掉落）	叛军士兵		1	79	3	10	3000	-1	2	-1	4	1	1	-1	-1	1	0	0	22109	-1	15	0	1	1	0	[000000]	-1	-1	0	1	0	1	-1	600	-1	0	0	0	-1	-1	-1	0	0	-1	0	1	0
57382	大辽金帐-第二波小怪3（小怪掉落）	草原骑兵		1	79	3	10	3000	-1	2	-1	4	1	1	-1	-1	1	0	0	22109	-1	15	0	1	1	0	[000000]	-1	-1	0	1	0	1	-1	600	-1	0	0	0	-1	-1	-1	0	0	-1	0	1	0
57383	大辽金帐-第三波小怪1（小怪掉落）	杂兵1		1	79	3	10	3000	-1	2	-1	4	1	1	-1	-1	1	0	0	22109	-1	15	0	1	1	0	[000000]	-1	-1	0	1	0	1	-1	600	-1	0	0	0	-1	-1	-1	0	0	-1	0	1	0
57384	大辽金帐-第三波小怪2（小怪掉落）	杂兵2		1	79	3	10	3000	-1	2	-1	4	1	1	-1	-1	1	0	0	22109	-1	15	0	1	1	0	[000000]	-1	-1	0	1	0	1	-1	600	-1	0	0	0	-1	-1	-1	0	0	-1	0	1	0
57385	大辽金帐-首领1-契丹勇士（第一boss掉落）	耶律石拳	|契丹勇士|	2	79	3	8	30000	-1	2	-1	4	1	1	-1	-1	1	0	0	22109	-1	19	0	-1	1	0	[000000]	-1	-1	0	1	0	1	-1	600	-1	0	0	0	-1	1	1	0	0	-1	0	1	0
57386	大辽金帐-首领2-皇帝的谢礼（第二boss掉落）	皇帝的谢礼	|实在的宝藏|	2	79	3	8	3000	-1	2	-1	4	1	1	-1	-1	1	0	0	22109	-1	20	0	-1	1	0	[000000]	-1	-1	0	1	0	1	-1	600	-1	0	0	0	-1	2	8	0	0	-1	0	1	0
57387	大辽金帐-首领3-叛军统领（无掉落）	耶律齐	|骑兵统帅|	2	79	3	8	6000	-1	2	-1	4	1	1	-1	-1	1	0	0	22109	-1	-1	0	-1	1	0	[000000]	-1	-1	0	1	0	1	-1	600	-1	0	0	0	-1	3	4	0	0	-1	0	1	0
57388	大辽金帐-首领1召唤怪-套马索（无掉落）	套马索	交互使用	1	79	1	10	3000	-1	2	-1	4	1	1	-1	-1	1	0	0	22109	-1	-1	0	-1	1	0	[000000]	-1	-1	0	1	0	1	-1	600	-1	0	0	0	-1	-1	-1	0	0	-1	0	1	0
57389	大辽金帐-首领2-辽国皇帝（友方无掉落）	耶律洪基	|交互开战|	1	79	1	10	3000	-1	2	-1	4	1	1	-1	-1	1	0	0	22109	-1	-1	0	-1	1	0	[000000]	-1	-1	0	1	0	1	-1	600	-1	0	0	0	-1	-1	-1	0	0	-1	0	1	0
57390	大辽金帐-首领2-友方铁骑队（友方无掉落）	近卫骑兵	皇帝近卫	1	79	7	10	3000	-1	2	-1	4	1	1	-1	-1	1	0	0	22109	-1	-1	0	0	1	0	[000000]	-1	-1	1	1	0	1	-1	600	-1	1	0	0	-1	-1	-1	0	0	-1	0	1	0
57391	大辽金帐-首领2召唤怪-叛军盾卫（精英无掉落）	叛军盾卫		2	79	3	15	3000	-1	2	-1	4	1	1	-1	-1	1	0	0	22109	-1	-1	0	1	1	0	[000000]	-1	-1	0	1	0	1	-1	600	-1	0	0	0	-1	2	8	0	0	-1	0	1	0
57392	大辽金帐-首领2召唤怪-叛军盾卫队长（大精英无掉落）	盾卫队长		2	79	3	15	3000	-1	2	-1	4	1	1	-1	-1	1	0	0	22109	-1	-1	0	1	1	0	[000000]	-1	-1	0	1	0	1	-1	600	-1	0	0	0	-1	2	8	0	0	-1	0	1	0
