Id	Profession	Level	STR	AGI	VIT	SPI	WLP	HPMax	MPMax	BaseAllAttr	PhysicalAttack	MagicalAttack	PhysicalDefence	MagicalDefence	Hit	Dodge
10585	10	585	98	121	121	132	110	6484	16400	0	1642	1693	6616	6619	2067	688
10586	10	586	98	121	121	132	110	6484	16400	0	1642	1693	6616	6619	2067	688
10587	10	587	98	121	121	132	110	6484	16400	0	1642	1693	6616	6619	2067	688
10588	10	588	98	121	121	132	110	6484	16400	0	1642	1693	6616	6619	2067	688
10589	10	589	98	121	121	132	110	6484	16400	0	1642	1693	6616	6619	2067	688
10590	10	590	98	121	121	132	110	6484	16400	0	1642	1693	6616	6619	2067	688
10591	10	591	98	121	121	132	110	6484	16400	0	1642	1693	6616	6619	2067	688
10592	10	592	98	121	121	132	110	6484	16400	0	1642	1693	6616	6619	2067	688
10593	10	593	98	121	121	132	110	6484	16400	0	1642	1693	6616	6619	2067	688
10594	10	594	98	121	121	132	110	6484	16400	0	1642	1693	6616	6619	2067	688
10595	10	595	98	121	121	132	110	6484	16400	0	1642	1693	6616	6619	2067	688
10596	10	596	98	121	121	132	110	6484	16400	0	1642	1693	6616	6619	2067	688
10597	10	597	98	121	121	132	110	6484	16400	0	1642	1693	6616	6619	2067	688
10598	10	598	98	121	121	132	110	6484	16400	0	1642	1693	6616	6619	2067	688
10599	10	599	98	121	121	132	110	6484	16400	0	1642	1693	6616	6619	2067	688
10600	10	600	98	121	121	132	110	6484	16400	0	1642	1693	6616	6619	2067	688
10601	10	601	98	121	121	132	110	6484	16400	0	1642	1693	6616	6619	2067	688
10602	10	602	98	121	121	132	110	6484	16400	0	1642	1693	6616	6619	2067	688
10603	10	603	98	121	121	132	110	6484	16400	0	1642	1693	6616	6619	2067	688
10604	10	604	98	121	121	132	110	6484	16400	0	1642	1693	6616	6619	2067	688
10605	10	605	98	121	121	132	110	6484	16400	0	1642	1693	6616	6619	2067	688
10606	10	606	98	121	121	132	110	6484	16400	0	1642	1693	6616	6619	2067	688
10607	10	607	98	121	121	132	110	6484	16400	0	1642	1693	6616	6619	2067	688
10608	10	608	98	121	121	132	110	6484	16400	0	1642	1693	6616	6619	2067	688
10609	10	609	98	121	121	132	110	6484	16400	0	1642	1693	6616	6619	2067	688
10610	10	610	98	121	121	132	110	6484	16400	0	1642	1693	6616	6619	2067	688
10611	10	611	98	121	121	132	110	6484	16400	0	1642	1693	6616	6619	2067	688
10612	10	612	98	121	121	132	110	6484	16400	0	1642	1693	6616	6619	2067	688
10613	10	613	98	121	121	132	110	6484	16400	0	1642	1693	6616	6619	2067	688
10614	10	614	98	121	121	132	110	6484	16400	0	1642	1693	6616	6619	2067	688
10615	10	615	98	121	121	132	110	6484	16400	0	1642	1693	6616	6619	2067	688
10616	10	616	98	121	121	132	110	6484	16400	0	1642	1693	6616	6619	2067	688
10617	10	617	98	121	121	132	110	6484	16400	0	1642	1693	6616	6619	2067	688
10618	10	618	98	121	121	132	110	6484	16400	0	1642	1693	6616	6619	2067	688
10619	10	619	98	121	121	132	110	6484	16400	0	1642	1693	6616	6619	2067	688
10620	10	620	98	121	121	132	110	6484	16400	0	1642	1693	6616	6619	2067	688
10621	10	621	98	121	121	132	110	6484	16400	0	1642	1693	6616	6619	2067	688
10622	10	622	98	121	121	132	110	6484	16400	0	1642	1693	6616	6619	2067	688
10623	10	623	98	121	121	132	110	6484	16400	0	1642	1693	6616	6619	2067	688
10624	10	624	98	121	121	132	110	6484	16400	0	1642	1693	6616	6619	2067	688
10625	10	625	98	121	121	132	110	6484	16400	0	1642	1693	6616	6619	2067	688
10626	10	626	98	121	121	132	110	6484	16400	0	1642	1693	6616	6619	2067	688
10627	10	627	98	121	121	132	110	6484	16400	0	1642	1693	6616	6619	2067	688
10628	10	628	98	121	121	132	110	6484	16400	0	1642	1693	6616	6619	2067	688
10629	10	629	98	121	121	132	110	6484	16400	0	1642	1693	6616	6619	2067	688
10630	10	630	98	121	121	132	110	6484	16400	0	1642	1693	6616	6619	2067	688
10631	10	631	98	121	121	132	110	6484	16400	0	1642	1693	6616	6619	2067	688
10632	10	632	98	121	121	132	110	6484	16400	0	1642	1693	6616	6619	2067	688
10633	10	633	98	121	121	132	110	6484	16400	0	1642	1693	6616	6619	2067	688
10634	10	634	98	121	121	132	110	6484	16400	0	1642	1693	6616	6619	2067	688
10635	10	635	98	121	121	132	110	6484	16400	0	1642	1693	6616	6619	2067	688
10636	10	636	98	121	121	132	110	6484	16400	0	1642	1693	6616	6619	2067	688
10637	10	637	98	121	121	132	110	6484	16400	0	1642	1693	6616	6619	2067	688
10638	10	638	98	121	121	132	110	6484	16400	0	1642	1693	6616	6619	2067	688
10639	10	639	98	121	121	132	110	6484	16400	0	1642	1693	6616	6619	2067	688
10640	10	640	98	121	121	132	110	6484	16400	0	1642	1693	6616	6619	2067	688
10641	10	641	98	121	121	132	110	6484	16400	0	1642	1693	6616	6619	2067	688
10642	10	642	98	121	121	132	110	6484	16400	0	1642	1693	6616	6619	2067	688
10643	10	643	98	121	121	132	110	6484	16400	0	1642	1693	6616	6619	2067	688
10644	10	644	98	121	121	132	110	6484	16400	0	1642	1693	6616	6619	2067	688
10645	10	645	98	121	121	132	110	6484	16400	0	1642	1693	6616	6619	2067	688
10646	10	646	98	121	121	132	110	6484	16400	0	1642	1693	6616	6619	2067	688
10647	10	647	98	121	121	132	110	6484	16400	0	1642	1693	6616	6619	2067	688
10648	10	648	98	121	121	132	110	6484	16400	0	1642	1693	6616	6619	2067	688
10649	10	649	98	121	121	132	110	6484	16400	0	1642	1693	6616	6619	2067	688
10650	10	650	98	121	121	132	110	6484	16400	0	1642	1693	6616	6619	2067	688
10651	10	651	98	121	121	132	110	6484	16400	0	1642	1693	6616	6619	2067	688
10652	10	652	98	121	121	132	110	6484	16400	0	1642	1693	6616	6619	2067	688
10653	10	653	98	121	121	132	110	6484	16400	0	1642	1693	6616	6619	2067	688
10654	10	654	98	121	121	132	110	6484	16400	0	1642	1693	6616	6619	2067	688
10655	10	655	98	121	121	132	110	6484	16400	0	1642	1693	6616	6619	2067	688
10656	10	656	98	121	121	132	110	6484	16400	0	1642	1693	6616	6619	2067	688
10657	10	657	98	121	121	132	110	6484	16400	0	1642	1693	6616	6619	2067	688
10658	10	658	98	121	121	132	110	6484	16400	0	1642	1693	6616	6619	2067	688
10659	10	659	98	121	121	132	110	6484	16400	0	1642	1693	6616	6619	2067	688
10660	10	660	98	121	121	132	110	6484	16400	0	1642	1693	6616	6619	2067	688
10661	10	661	98	121	121	132	110	6484	16400	0	1642	1693	6616	6619	2067	688
10662	10	662	98	121	121	132	110	6484	16400	0	1642	1693	6616	6619	2067	688
10663	10	663	98	121	121	132	110	6484	16400	0	1642	1693	6616	6619	2067	688
10664	10	664	98	121	121	132	110	6484	16400	0	1642	1693	6616	6619	2067	688
10665	10	665	98	121	121	132	110	6484	16400	0	1642	1693	6616	6619	2067	688
10666	10	666	98	121	121	132	110	6484	16400	0	1642	1693	6616	6619	2067	688
10667	10	667	98	121	121	132	110	6484	16400	0	1642	1693	6616	6619	2067	688
10668	10	668	98	121	121	132	110	6484	16400	0	1642	1693	6616	6619	2067	688
10669	10	669	98	121	121	132	110	6484	16400	0	1642	1693	6616	6619	2067	688
10670	10	670	98	121	121	132	110	6484	16400	0	1642	1693	6616	6619	2067	688
10671	10	671	98	121	121	132	110	6484	16400	0	1642	1693	6616	6619	2067	688
10672	10	672	98	121	121	132	110	6484	16400	0	1642	1693	6616	6619	2067	688
10673	10	673	98	121	121	132	110	6484	16400	0	1642	1693	6616	6619	2067	688
10674	10	674	98	121	121	132	110	6484	16400	0	1642	1693	6616	6619	2067	688
10675	10	675	98	121	121	132	110	6484	16400	0	1642	1693	6616	6619	2067	688
10676	10	676	98	121	121	132	110	6484	16400	0	1642	1693	6616	6619	2067	688
10677	10	677	98	121	121	132	110	6484	16400	0	1642	1693	6616	6619	2067	688
10678	10	678	98	121	121	132	110	6484	16400	0	1642	1693	6616	6619	2067	688
10679	10	679	98	121	121	132	110	6484	16400	0	1642	1693	6616	6619	2067	688
10680	10	680	98	121	121	132	110	6484	16400	0	1642	1693	6616	6619	2067	688
10681	10	681	98	121	121	132	110	6484	16400	0	1642	1693	6616	6619	2067	688
10682	10	682	98	121	121	132	110	6484	16400	0	1642	1693	6616	6619	2067	688
10683	10	683	98	121	121	132	110	6484	16400	0	1642	1693	6616	6619	2067	688
10684	10	684	98	121	121	132	110	6484	16400	0	1642	1693	6616	6619	2067	688
10685	10	685	98	121	121	132	110	6484	16400	0	1642	1693	6616	6619	2067	688
10686	10	686	98	121	121	132	110	6484	16400	0	1642	1693	6616	6619	2067	688
10687	10	687	98	121	121	132	110	6484	16400	0	1642	1693	6616	6619	2067	688
10688	10	688	98	121	121	132	110	6484	16400	0	1642	1693	6616	6619	2067	688
10689	10	689	98	121	121	132	110	6484	16400	0	1642	1693	6616	6619	2067	688
10690	10	690	98	121	121	132	110	6484	16400	0	1642	1693	6616	6619	2067	688
10691	10	691	98	121	121	132	110	6484	16400	0	1642	1693	6616	6619	2067	688
10692	10	692	98	121	121	132	110	6484	16400	0	1642	1693	6616	6619	2067	688
10693	10	693	98	121	121	132	110	6484	16400	0	1642	1693	6616	6619	2067	688
10694	10	694	98	121	121	132	110	6484	16400	0	1642	1693	6616	6619	2067	688
10695	10	695	98	121	121	132	110	6484	16400	0	1642	1693	6616	6619	2067	688
10696	10	696	98	121	121	132	110	6484	16400	0	1642	1693	6616	6619	2067	688
10697	10	697	98	121	121	132	110	6484	16400	0	1642	1693	6616	6619	2067	688
10698	10	698	98	121	121	132	110	6484	16400	0	1642	1693	6616	6619	2067	688
10699	10	699	98	121	121	132	110	6484	16400	0	1642	1693	6616	6619	2067	688
10700	10	700	98	121	121	132	110	6484	16400	0	1642	1693	6616	6619	2067	688
10701	10	701	98	121	121	132	110	6484	16400	0	1642	1693	6616	6619	2067	688
10702	10	702	98	121	121	132	110	6484	16400	0	1642	1693	6616	6619	2067	688
10703	10	703	98	121	121	132	110	6484	16400	0	1642	1693	6616	6619	2067	688
10704	10	704	98	121	121	132	110	6484	16400	0	1642	1693	6616	6619	2067	688
10705	10	705	98	121	121	132	110	6484	16400	0	1642	1693	6616	6619	2067	688
10706	10	706	98	121	121	132	110	6484	16400	0	1642	1693	6616	6619	2067	688
10707	10	707	98	121	121	132	110	6484	16400	0	1642	1693	6616	6619	2067	688
10708	10	708	98	121	121	132	110	6484	16400	0	1642	1693	6616	6619	2067	688
10709	10	709	98	121	121	132	110	6484	16400	0	1642	1693	6616	6619	2067	688
10710	10	710	98	121	121	132	110	6484	16400	0	1642	1693	6616	6619	2067	688
10711	10	711	98	121	121	132	110	6484	16400	0	1642	1693	6616	6619	2067	688
10712	10	712	98	121	121	132	110	6484	16400	0	1642	1693	6616	6619	2067	688
10713	10	713	98	121	121	132	110	6484	16400	0	1642	1693	6616	6619	2067	688
10714	10	714	98	121	121	132	110	6484	16400	0	1642	1693	6616	6619	2067	688
10715	10	715	98	121	121	132	110	6484	16400	0	1642	1693	6616	6619	2067	688
10716	10	716	98	121	121	132	110	6484	16400	0	1642	1693	6616	6619	2067	688
10717	10	717	98	121	121	132	110	6484	16400	0	1642	1693	6616	6619	2067	688
10718	10	718	98	121	121	132	110	6484	16400	0	1642	1693	6616	6619	2067	688
10719	10	719	98	121	121	132	110	6484	16400	0	1642	1693	6616	6619	2067	688
10720	10	720	98	121	121	132	110	6484	16400	0	1642	1693	6616	6619	2067	688
10721	10	721	98	121	121	132	110	6484	16400	0	1642	1693	6616	6619	2067	688
10722	10	722	98	121	121	132	110	6484	16400	0	1642	1693	6616	6619	2067	688
10723	10	723	98	121	121	132	110	6484	16400	0	1642	1693	6616	6619	2067	688
10724	10	724	98	121	121	132	110	6484	16400	0	1642	1693	6616	6619	2067	688
10725	10	725	98	121	121	132	110	6484	16400	0	1642	1693	6616	6619	2067	688
10726	10	726	98	121	121	132	110	6484	16400	0	1642	1693	6616	6619	2067	688
10727	10	727	98	121	121	132	110	6484	16400	0	1642	1693	6616	6619	2067	688
10728	10	728	98	121	121	132	110	6484	16400	0	1642	1693	6616	6619	2067	688
10729	10	729	98	121	121	132	110	6484	16400	0	1642	1693	6616	6619	2067	688
10730	10	730	98	121	121	132	110	6484	16400	0	1642	1693	6616	6619	2067	688
10731	10	731	98	121	121	132	110	6484	16400	0	1642	1693	6616	6619	2067	688
10732	10	732	98	121	121	132	110	6484	16400	0	1642	1693	6616	6619	2067	688
10733	10	733	98	121	121	132	110	6484	16400	0	1642	1693	6616	6619	2067	688
10734	10	734	98	121	121	132	110	6484	16400	0	1642	1693	6616	6619	2067	688
10735	10	735	98	121	121	132	110	6484	16400	0	1642	1693	6616	6619	2067	688
10736	10	736	98	121	121	132	110	6484	16400	0	1642	1693	6616	6619	2067	688
10737	10	737	98	121	121	132	110	6484	16400	0	1642	1693	6616	6619	2067	688
10738	10	738	98	121	121	132	110	6484	16400	0	1642	1693	6616	6619	2067	688
10739	10	739	98	121	121	132	110	6484	16400	0	1642	1693	6616	6619	2067	688
10740	10	740	98	121	121	132	110	6484	16400	0	1642	1693	6616	6619	2067	688
10741	10	741	98	121	121	132	110	6484	16400	0	1642	1693	6616	6619	2067	688
10742	10	742	98	121	121	132	110	6484	16400	0	1642	1693	6616	6619	2067	688
10743	10	743	98	121	121	132	110	6484	16400	0	1642	1693	6616	6619	2067	688
10744	10	744	98	121	121	132	110	6484	16400	0	1642	1693	6616	6619	2067	688
10745	10	745	98	121	121	132	110	6484	16400	0	1642	1693	6616	6619	2067	688
10746	10	746	98	121	121	132	110	6484	16400	0	1642	1693	6616	6619	2067	688
10747	10	747	98	121	121	132	110	6484	16400	0	1642	1693	6616	6619	2067	688
10748	10	748	98	121	121	132	110	6484	16400	0	1642	1693	6616	6619	2067	688
10749	10	749	98	121	121	132	110	6484	16400	0	1642	1693	6616	6619	2067	688
10750	10	750	98	121	121	132	110	6484	16400	0	1642	1693	6616	6619	2067	688
10751	10	751	98	121	121	132	110	6484	16400	0	1642	1693	6616	6619	2067	688
10752	10	752	98	121	121	132	110	6484	16400	0	1642	1693	6616	6619	2067	688
10753	10	753	98	121	121	132	110	6484	16400	0	1642	1693	6616	6619	2067	688
10754	10	754	98	121	121	132	110	6484	16400	0	1642	1693	6616	6619	2067	688
10755	10	755	98	121	121	132	110	6484	16400	0	1642	1693	6616	6619	2067	688
10756	10	756	98	121	121	132	110	6484	16400	0	1642	1693	6616	6619	2067	688
10757	10	757	98	121	121	132	110	6484	16400	0	1642	1693	6616	6619	2067	688
10758	10	758	98	121	121	132	110	6484	16400	0	1642	1693	6616	6619	2067	688
10759	10	759	98	121	121	132	110	6484	16400	0	1642	1693	6616	6619	2067	688
10760	10	760	98	121	121	132	110	6484	16400	0	1642	1693	6616	6619	2067	688
10761	10	761	98	121	121	132	110	6484	16400	0	1642	1693	6616	6619	2067	688
10762	10	762	98	121	121	132	110	6484	16400	0	1642	1693	6616	6619	2067	688
10763	10	763	98	121	121	132	110	6484	16400	0	1642	1693	6616	6619	2067	688
10764	10	764	98	121	121	132	110	6484	16400	0	1642	1693	6616	6619	2067	688
10765	10	765	98	121	121	132	110	6484	16400	0	1642	1693	6616	6619	2067	688
10766	10	766	98	121	121	132	110	6484	16400	0	1642	1693	6616	6619	2067	688
10767	10	767	98	121	121	132	110	6484	16400	0	1642	1693	6616	6619	2067	688
10768	10	768	98	121	121	132	110	6484	16400	0	1642	1693	6616	6619	2067	688
10769	10	769	98	121	121	132	110	6484	16400	0	1642	1693	6616	6619	2067	688
10770	10	770	98	121	121	132	110	6484	16400	0	1642	1693	6616	6619	2067	688
10771	10	771	98	121	121	132	110	6484	16400	0	1642	1693	6616	6619	2067	688
10772	10	772	98	121	121	132	110	6484	16400	0	1642	1693	6616	6619	2067	688
10773	10	773	98	121	121	132	110	6484	16400	0	1642	1693	6616	6619	2067	688
10774	10	774	98	121	121	132	110	6484	16400	0	1642	1693	6616	6619	2067	688
10775	10	775	98	121	121	132	110	6484	16400	0	1642	1693	6616	6619	2067	688
10776	10	776	98	121	121	132	110	6484	16400	0	1642	1693	6616	6619	2067	688
10777	10	777	98	121	121	132	110	6484	16400	0	1642	1693	6616	6619	2067	688
10778	10	778	98	121	121	132	110	6484	16400	0	1642	1693	6616	6619	2067	688
10779	10	779	98	121	121	132	110	6484	16400	0	1642	1693	6616	6619	2067	688
10780	10	780	98	121	121	132	110	6484	16400	0	1642	1693	6616	6619	2067	688
10781	10	781	98	121	121	132	110	6484	16400	0	1642	1693	6616	6619	2067	688
10782	10	782	98	121	121	132	110	6484	16400	0	1642	1693	6616	6619	2067	688
10783	10	783	98	121	121	132	110	6484	16400	0	1642	1693	6616	6619	2067	688
10784	10	784	98	121	121	132	110	6484	16400	0	1642	1693	6616	6619	2067	688
10785	10	785	98	121	121	132	110	6484	16400	0	1642	1693	6616	6619	2067	688
10786	10	786	98	121	121	132	110	6484	16400	0	1642	1693	6616	6619	2067	688
10787	10	787	98	121	121	132	110	6484	16400	0	1642	1693	6616	6619	2067	688
10788	10	788	98	121	121	132	110	6484	16400	0	1642	1693	6616	6619	2067	688
10789	10	789	98	121	121	132	110	6484	16400	0	1642	1693	6616	6619	2067	688
10790	10	790	98	121	121	132	110	6484	16400	0	1642	1693	6616	6619	2067	688
10791	10	791	98	121	121	132	110	6484	16400	0	1642	1693	6616	6619	2067	688
10792	10	792	98	121	121	132	110	6484	16400	0	1642	1693	6616	6619	2067	688
10793	10	793	98	121	121	132	110	6484	16400	0	1642	1693	6616	6619	2067	688
10794	10	794	98	121	121	132	110	6484	16400	0	1642	1693	6616	6619	2067	688
10795	10	795	98	121	121	132	110	6484	16400	0	1642	1693	6616	6619	2067	688
10796	10	796	98	121	121	132	110	6484	16400	0	1642	1693	6616	6619	2067	688
10797	10	797	98	121	121	132	110	6484	16400	0	1642	1693	6616	6619	2067	688
10798	10	798	98	121	121	132	110	6484	16400	0	1642	1693	6616	6619	2067	688
10799	10	799	98	121	121	132	110	6484	16400	0	1642	1693	6616	6619	2067	688
10800	10	800	98	121	121	132	110	6484	16400	0	1642	1693	6616	6619	2067	688
10801	10	801	98	121	121	132	110	6484	16400	0	1642	1693	6616	6619	2067	688
10802	10	802	98	121	121	132	110	6484	16400	0	1642	1693	6616	6619	2067	688
10803	10	803	98	121	121	132	110	6484	16400	0	1642	1693	6616	6619	2067	688
10804	10	804	98	121	121	132	110	6484	16400	0	1642	1693	6616	6619	2067	688
10805	10	805	98	121	121	132	110	6484	16400	0	1642	1693	6616	6619	2067	688
10806	10	806	98	121	121	132	110	6484	16400	0	1642	1693	6616	6619	2067	688
10807	10	807	98	121	121	132	110	6484	16400	0	1642	1693	6616	6619	2067	688
10808	10	808	98	121	121	132	110	6484	16400	0	1642	1693	6616	6619	2067	688
10809	10	809	98	121	121	132	110	6484	16400	0	1642	1693	6616	6619	2067	688
10810	10	810	98	121	121	132	110	6484	16400	0	1642	1693	6616	6619	2067	688
10811	10	811	98	121	121	132	110	6484	16400	0	1642	1693	6616	6619	2067	688
10812	10	812	98	121	121	132	110	6484	16400	0	1642	1693	6616	6619	2067	688
10813	10	813	98	121	121	132	110	6484	16400	0	1642	1693	6616	6619	2067	688
10814	10	814	98	121	121	132	110	6484	16400	0	1642	1693	6616	6619	2067	688
10815	10	815	98	121	121	132	110	6484	16400	0	1642	1693	6616	6619	2067	688
10816	10	816	98	121	121	132	110	6484	16400	0	1642	1693	6616	6619	2067	688
10817	10	817	98	121	121	132	110	6484	16400	0	1642	1693	6616	6619	2067	688
10818	10	818	98	121	121	132	110	6484	16400	0	1642	1693	6616	6619	2067	688
10819	10	819	98	121	121	132	110	6484	16400	0	1642	1693	6616	6619	2067	688
10820	10	820	98	121	121	132	110	6484	16400	0	1642	1693	6616	6619	2067	688
10821	10	821	98	121	121	132	110	6484	16400	0	1642	1693	6616	6619	2067	688
10822	10	822	98	121	121	132	110	6484	16400	0	1642	1693	6616	6619	2067	688
10823	10	823	98	121	121	132	110	6484	16400	0	1642	1693	6616	6619	2067	688
10824	10	824	98	121	121	132	110	6484	16400	0	1642	1693	6616	6619	2067	688
10825	10	825	98	121	121	132	110	6484	16400	0	1642	1693	6616	6619	2067	688
10826	10	826	98	121	121	132	110	6484	16400	0	1642	1693	6616	6619	2067	688
10827	10	827	98	121	121	132	110	6484	16400	0	1642	1693	6616	6619	2067	688
10828	10	828	98	121	121	132	110	6484	16400	0	1642	1693	6616	6619	2067	688
10829	10	829	98	121	121	132	110	6484	16400	0	1642	1693	6616	6619	2067	688
10830	10	830	98	121	121	132	110	6484	16400	0	1642	1693	6616	6619	2067	688
10831	10	831	98	121	121	132	110	6484	16400	0	1642	1693	6616	6619	2067	688
10832	10	832	98	121	121	132	110	6484	16400	0	1642	1693	6616	6619	2067	688
10833	10	833	98	121	121	132	110	6484	16400	0	1642	1693	6616	6619	2067	688
10834	10	834	98	121	121	132	110	6484	16400	0	1642	1693	6616	6619	2067	688
10835	10	835	98	121	121	132	110	6484	16400	0	1642	1693	6616	6619	2067	688
10836	10	836	98	121	121	132	110	6484	16400	0	1642	1693	6616	6619	2067	688
10837	10	837	98	121	121	132	110	6484	16400	0	1642	1693	6616	6619	2067	688
10838	10	838	98	121	121	132	110	6484	16400	0	1642	1693	6616	6619	2067	688
10839	10	839	98	121	121	132	110	6484	16400	0	1642	1693	6616	6619	2067	688
10840	10	840	98	121	121	132	110	6484	16400	0	1642	1693	6616	6619	2067	688
10841	10	841	98	121	121	132	110	6484	16400	0	1642	1693	6616	6619	2067	688
10842	10	842	98	121	121	132	110	6484	16400	0	1642	1693	6616	6619	2067	688
10843	10	843	98	121	121	132	110	6484	16400	0	1642	1693	6616	6619	2067	688
10844	10	844	98	121	121	132	110	6484	16400	0	1642	1693	6616	6619	2067	688
10845	10	845	98	121	121	132	110	6484	16400	0	1642	1693	6616	6619	2067	688
10846	10	846	98	121	121	132	110	6484	16400	0	1642	1693	6616	6619	2067	688
10847	10	847	98	121	121	132	110	6484	16400	0	1642	1693	6616	6619	2067	688
10848	10	848	98	121	121	132	110	6484	16400	0	1642	1693	6616	6619	2067	688
10849	10	849	98	121	121	132	110	6484	16400	0	1642	1693	6616	6619	2067	688
10850	10	850	98	121	121	132	110	6484	16400	0	1642	1693	6616	6619	2067	688
10851	10	851	98	121	121	132	110	6484	16400	0	1642	1693	6616	6619	2067	688
10852	10	852	98	121	121	132	110	6484	16400	0	1642	1693	6616	6619	2067	688
10853	10	853	98	121	121	132	110	6484	16400	0	1642	1693	6616	6619	2067	688
10854	10	854	98	121	121	132	110	6484	16400	0	1642	1693	6616	6619	2067	688
10855	10	855	98	121	121	132	110	6484	16400	0	1642	1693	6616	6619	2067	688
10856	10	856	98	121	121	132	110	6484	16400	0	1642	1693	6616	6619	2067	688
10857	10	857	98	121	121	132	110	6484	16400	0	1642	1693	6616	6619	2067	688
10858	10	858	98	121	121	132	110	6484	16400	0	1642	1693	6616	6619	2067	688
10859	10	859	98	121	121	132	110	6484	16400	0	1642	1693	6616	6619	2067	688
10860	10	860	98	121	121	132	110	6484	16400	0	1642	1693	6616	6619	2067	688
10861	10	861	98	121	121	132	110	6484	16400	0	1642	1693	6616	6619	2067	688
10862	10	862	98	121	121	132	110	6484	16400	0	1642	1693	6616	6619	2067	688
10863	10	863	98	121	121	132	110	6484	16400	0	1642	1693	6616	6619	2067	688
10864	10	864	98	121	121	132	110	6484	16400	0	1642	1693	6616	6619	2067	688
10865	10	865	98	121	121	132	110	6484	16400	0	1642	1693	6616	6619	2067	688
10866	10	866	98	121	121	132	110	6484	16400	0	1642	1693	6616	6619	2067	688
10867	10	867	98	121	121	132	110	6484	16400	0	1642	1693	6616	6619	2067	688
10868	10	868	98	121	121	132	110	6484	16400	0	1642	1693	6616	6619	2067	688
10869	10	869	98	121	121	132	110	6484	16400	0	1642	1693	6616	6619	2067	688
10870	10	870	98	121	121	132	110	6484	16400	0	1642	1693	6616	6619	2067	688
10871	10	871	98	121	121	132	110	6484	16400	0	1642	1693	6616	6619	2067	688
10872	10	872	98	121	121	132	110	6484	16400	0	1642	1693	6616	6619	2067	688
10873	10	873	98	121	121	132	110	6484	16400	0	1642	1693	6616	6619	2067	688
10874	10	874	98	121	121	132	110	6484	16400	0	1642	1693	6616	6619	2067	688
10875	10	875	98	121	121	132	110	6484	16400	0	1642	1693	6616	6619	2067	688
10876	10	876	98	121	121	132	110	6484	16400	0	1642	1693	6616	6619	2067	688
10877	10	877	98	121	121	132	110	6484	16400	0	1642	1693	6616	6619	2067	688
10878	10	878	98	121	121	132	110	6484	16400	0	1642	1693	6616	6619	2067	688
10879	10	879	98	121	121	132	110	6484	16400	0	1642	1693	6616	6619	2067	688
10880	10	880	98	121	121	132	110	6484	16400	0	1642	1693	6616	6619	2067	688
10881	10	881	98	121	121	132	110	6484	16400	0	1642	1693	6616	6619	2067	688
10882	10	882	98	121	121	132	110	6484	16400	0	1642	1693	6616	6619	2067	688
10883	10	883	98	121	121	132	110	6484	16400	0	1642	1693	6616	6619	2067	688
10884	10	884	98	121	121	132	110	6484	16400	0	1642	1693	6616	6619	2067	688
10885	10	885	98	121	121	132	110	6484	16400	0	1642	1693	6616	6619	2067	688
10886	10	886	98	121	121	132	110	6484	16400	0	1642	1693	6616	6619	2067	688
10887	10	887	98	121	121	132	110	6484	16400	0	1642	1693	6616	6619	2067	688
10888	10	888	98	121	121	132	110	6484	16400	0	1642	1693	6616	6619	2067	688
10889	10	889	98	121	121	132	110	6484	16400	0	1642	1693	6616	6619	2067	688
10890	10	890	98	121	121	132	110	6484	16400	0	1642	1693	6616	6619	2067	688
10891	10	891	98	121	121	132	110	6484	16400	0	1642	1693	6616	6619	2067	688
10892	10	892	98	121	121	132	110	6484	16400	0	1642	1693	6616	6619	2067	688
10893	10	893	98	121	121	132	110	6484	16400	0	1642	1693	6616	6619	2067	688
10894	10	894	98	121	121	132	110	6484	16400	0	1642	1693	6616	6619	2067	688
10895	10	895	98	121	121	132	110	6484	16400	0	1642	1693	6616	6619	2067	688
10896	10	896	98	121	121	132	110	6484	16400	0	1642	1693	6616	6619	2067	688
10897	10	897	98	121	121	132	110	6484	16400	0	1642	1693	6616	6619	2067	688
10898	10	898	98	121	121	132	110	6484	16400	0	1642	1693	6616	6619	2067	688
10899	10	899	98	121	121	132	110	6484	16400	0	1642	1693	6616	6619	2067	688
10900	10	900	98	121	121	132	110	6484	16400	0	1642	1693	6616	6619	2067	688
10901	10	901	98	121	121	132	110	6484	16400	0	1642	1693	6616	6619	2067	688
10902	10	902	98	121	121	132	110	6484	16400	0	1642	1693	6616	6619	2067	688
10903	10	903	98	121	121	132	110	6484	16400	0	1642	1693	6616	6619	2067	688
10904	10	904	98	121	121	132	110	6484	16400	0	1642	1693	6616	6619	2067	688
10905	10	905	98	121	121	132	110	6484	16400	0	1642	1693	6616	6619	2067	688
10906	10	906	98	121	121	132	110	6484	16400	0	1642	1693	6616	6619	2067	688
10907	10	907	98	121	121	132	110	6484	16400	0	1642	1693	6616	6619	2067	688
10908	10	908	98	121	121	132	110	6484	16400	0	1642	1693	6616	6619	2067	688
10909	10	909	98	121	121	132	110	6484	16400	0	1642	1693	6616	6619	2067	688
10910	10	910	98	121	121	132	110	6484	16400	0	1642	1693	6616	6619	2067	688
10911	10	911	98	121	121	132	110	6484	16400	0	1642	1693	6616	6619	2067	688
10912	10	912	98	121	121	132	110	6484	16400	0	1642	1693	6616	6619	2067	688
10913	10	913	98	121	121	132	110	6484	16400	0	1642	1693	6616	6619	2067	688
10914	10	914	98	121	121	132	110	6484	16400	0	1642	1693	6616	6619	2067	688
10915	10	915	98	121	121	132	110	6484	16400	0	1642	1693	6616	6619	2067	688
